country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
AUT,Austria,1949-10-09,1952-10-28,Figl IV,1,1,0,67,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,67,560,775.0,973
AUT,Austria,1953-02-22,1953-04-02,Raab I,0,0,0,14,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,11,659,560.0,50
AUT,Austria,1953-02-22,1953-04-02,Raab I,0,0,0,4,165,KPO,Kommunistische Partei Österreichs,Communist Party of Austria,0.5,59,11,659,560.0,769
AUT,Austria,1953-02-22,1953-04-02,Raab I,0,1,1,74,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,11,659,560.0,1013
AUT,Austria,1953-02-22,1953-04-02,Raab I,0,1,0,73,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,11,659,560.0,973
AUT,Austria,1956-05-13,1956-06-29,Raab II,0,0,0,6,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,169,105,659.0,50
AUT,Austria,1956-05-13,1956-06-29,Raab II,0,0,0,3,165,KPO,Kommunistische Partei Österreichs,Communist Party of Austria,0.5,59,169,105,659.0,769
AUT,Austria,1956-05-13,1956-06-29,Raab II,0,1,1,82,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,169,105,659.0,1013
AUT,Austria,1956-05-13,1956-06-29,Raab II,0,1,0,74,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,169,105,659.0,973
AUT,Austria,1959-05-10,1959-07-16,Raab III,0,0,0,8,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,347,114,105.0,50
AUT,Austria,1959-05-10,1959-07-16,Raab III,0,1,1,79,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,347,114,105.0,1013
AUT,Austria,1959-05-10,1959-07-16,Raab III,0,1,0,78,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,347,114,105.0,973
AUT,Austria,1959-05-10,1960-11-03,Raab IV,0,0,0,8,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,347,757,114.0,50
AUT,Austria,1959-05-10,1960-11-03,Raab IV,0,1,1,79,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,347,757,114.0,1013
AUT,Austria,1959-05-10,1960-11-03,Raab IV,0,1,0,78,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,347,757,114.0,973
AUT,Austria,1959-05-10,1961-04-11,Gorbach I,0,0,0,8,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,347,533,757.0,50
AUT,Austria,1959-05-10,1961-04-11,Gorbach I,0,1,1,79,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,347,533,757.0,1013
AUT,Austria,1959-05-10,1961-04-11,Gorbach I,0,1,0,78,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,347,533,757.0,973
AUT,Austria,1962-11-18,1962-11-18,Gorbach II,1,0,0,8,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,495,890,533.0,50
AUT,Austria,1962-11-18,1962-11-18,Gorbach II,1,1,1,81,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,495,890,533.0,1013
AUT,Austria,1962-11-18,1962-11-18,Gorbach II,1,1,0,76,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,495,890,533.0,973
AUT,Austria,1962-11-18,1963-03-27,Gorbach III,0,0,0,8,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,495,622,890.0,50
AUT,Austria,1962-11-18,1963-03-27,Gorbach III,0,1,1,81,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,495,622,890.0,1013
AUT,Austria,1962-11-18,1963-03-27,Gorbach III,0,1,0,76,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,495,622,890.0,973
AUT,Austria,1962-11-18,1964-04-02,Klaus I,0,0,0,8,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,495,483,622.0,50
AUT,Austria,1962-11-18,1964-04-02,Klaus I,0,1,1,81,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,495,483,622.0,1013
AUT,Austria,1962-11-18,1964-04-02,Klaus I,0,1,0,76,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,495,483,622.0,973
AUT,Austria,1962-11-18,1965-10-25,Klaus II,1,0,0,1,165,DFP,Demokratische Fortschrittliche Partei,Democratic Progressive Party,,59,495,1035,483.0,1743
AUT,Austria,1962-11-18,1965-10-25,Klaus II,1,0,0,8,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,495,1035,483.0,50
AUT,Austria,1962-11-18,1965-10-25,Klaus II,1,1,1,81,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,495,1035,483.0,1013
AUT,Austria,1962-11-18,1965-10-25,Klaus II,1,1,0,75,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,495,1035,483.0,973
AUT,Austria,1966-03-06,1966-04-19,Klaus III,0,0,0,6,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,608,561,1035.0,50
AUT,Austria,1966-03-06,1966-04-19,Klaus III,0,1,1,85,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,608,561,1035.0,1013
AUT,Austria,1966-03-06,1966-04-19,Klaus III,0,0,0,74,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,608,561,1035.0,973
AUT,Austria,1970-03-01,1970-04-21,Kreisky I,0,0,0,6,165,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,377,354,561.0,50
AUT,Austria,1970-03-01,1970-04-21,Kreisky I,0,0,0,78,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,377,354,561.0,1013
AUT,Austria,1970-03-01,1970-04-21,Kreisky I,0,1,1,81,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,377,354,561.0,973
AUT,Austria,1971-10-10,1971-11-04,Kreisky II,0,0,0,10,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,185,365,354.0,50
AUT,Austria,1971-10-10,1971-11-04,Kreisky II,0,0,0,80,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,185,365,354.0,1013
AUT,Austria,1971-10-10,1971-11-04,Kreisky II,0,1,1,93,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,185,365,354.0,973
AUT,Austria,1975-10-05,1975-10-28,Kreisky III,0,0,0,10,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,221,350,365.0,50
AUT,Austria,1975-10-05,1975-10-28,Kreisky III,0,0,0,80,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,221,350,365.0,1013
AUT,Austria,1975-10-05,1975-10-28,Kreisky III,0,1,1,93,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,221,350,365.0,973
AUT,Austria,1979-05-06,1979-06-05,Kreisky IV,0,0,0,11,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,452,463,350.0,50
AUT,Austria,1979-05-06,1979-06-05,Kreisky IV,0,0,0,77,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,452,463,350.0,1013
AUT,Austria,1979-05-06,1979-06-05,Kreisky IV,0,1,1,95,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,452,463,350.0,973
AUT,Austria,1983-04-24,1983-05-24,Sinowatz,0,1,0,12,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,456,702,463.0,50
AUT,Austria,1983-04-24,1983-05-24,Sinowatz,0,0,0,81,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,456,702,463.0,1013
AUT,Austria,1983-04-24,1983-05-24,Sinowatz,0,1,1,90,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,456,702,463.0,973
AUT,Austria,1983-04-24,1986-06-16,Vranitzky I,0,1,0,12,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,456,828,702.0,50
AUT,Austria,1983-04-24,1986-06-16,Vranitzky I,0,0,0,81,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,456,828,702.0,1013
AUT,Austria,1983-04-24,1986-06-16,Vranitzky I,0,1,1,90,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,456,828,702.0,973
AUT,Austria,1986-11-23,1987-01-21,Vranitzky II,0,0,0,18,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,235,873,828.0,50
AUT,Austria,1986-11-23,1987-01-21,Vranitzky II,0,0,0,8,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,235,873,828.0,1429
AUT,Austria,1986-11-23,1987-01-21,Vranitzky II,0,1,0,77,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,235,873,828.0,1013
AUT,Austria,1986-11-23,1987-01-21,Vranitzky II,0,1,1,80,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,235,873,828.0,973
AUT,Austria,1990-10-07,1990-12-17,Vranitzky III,0,0,0,33,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,325,524,873.0,50
AUT,Austria,1990-10-07,1990-12-17,Vranitzky III,0,0,0,10,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,325,524,873.0,1429
AUT,Austria,1990-10-07,1990-12-17,Vranitzky III,0,1,0,60,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,325,524,873.0,1013
AUT,Austria,1990-10-07,1990-12-17,Vranitzky III,0,1,1,80,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,325,524,873.0,973
AUT,Austria,1994-10-09,1994-11-29,Vranitzky IV,0,0,0,42,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,66,294,524.0,50
AUT,Austria,1994-10-09,1994-11-29,Vranitzky IV,0,0,0,13,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,66,294,524.0,1429
AUT,Austria,1994-10-09,1994-11-29,Vranitzky IV,0,0,0,11,183,LIF,Liberales Forum,Liberal Forum,4.8806,59,66,294,524.0,955
AUT,Austria,1994-10-09,1994-11-29,Vranitzky IV,0,1,0,52,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,66,294,524.0,1013
AUT,Austria,1994-10-09,1994-11-29,Vranitzky IV,0,1,1,65,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,66,294,524.0,973
AUT,Austria,1995-12-17,1996-03-12,Vranitzky V,0,0,0,41,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,162,323,294.0,50
AUT,Austria,1995-12-17,1996-03-12,Vranitzky V,0,0,0,9,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,162,323,294.0,1429
AUT,Austria,1995-12-17,1996-03-12,Vranitzky V,0,0,0,10,183,LIF,Liberales Forum,Liberal Forum,4.8806,59,162,323,294.0,955
AUT,Austria,1995-12-17,1996-03-12,Vranitzky V,0,1,0,52,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,162,323,294.0,1013
AUT,Austria,1995-12-17,1996-03-12,Vranitzky V,0,1,1,71,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,162,323,294.0,973
AUT,Austria,1995-12-17,1997-01-28,Klima I,0,0,0,41,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,162,412,323.0,50
AUT,Austria,1995-12-17,1997-01-28,Klima I,0,0,0,9,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,162,412,323.0,1429
AUT,Austria,1995-12-17,1997-01-28,Klima I,0,0,0,10,183,LIF,Liberales Forum,Liberal Forum,4.8806,59,162,412,323.0,955
AUT,Austria,1995-12-17,1997-01-28,Klima I,0,1,0,52,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,162,412,323.0,1013
AUT,Austria,1995-12-17,1997-01-28,Klima I,0,1,1,71,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,162,412,323.0,973
AUT,Austria,1999-10-03,1999-10-03,Klima II,1,0,0,52,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,492,1034,412.0,50
AUT,Austria,1999-10-03,1999-10-03,Klima II,1,0,0,14,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,492,1034,412.0,1429
AUT,Austria,1999-10-03,1999-10-03,Klima II,1,1,0,52,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,492,1034,412.0,1013
AUT,Austria,1999-10-03,1999-10-03,Klima II,1,1,1,65,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,492,1034,412.0,973
AUT,Austria,1999-10-03,2000-02-04,Schuessel I,0,1,0,52,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,492,722,1034.0,50
AUT,Austria,1999-10-03,2000-02-04,Schuessel I,0,0,0,14,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,492,722,1034.0,1429
AUT,Austria,1999-10-03,2000-02-04,Schuessel I,0,1,1,52,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,492,722,1034.0,1013
AUT,Austria,1999-10-03,2000-02-04,Schuessel I,0,0,0,65,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,492,722,1034.0,973
AUT,Austria,2002-11-24,2002-11-24,Schuessel II,1,1,0,18,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,365,889,722.0,50
AUT,Austria,2002-11-24,2002-11-24,Schuessel II,1,0,0,17,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,365,889,722.0,1429
AUT,Austria,2002-11-24,2002-11-24,Schuessel II,1,1,1,79,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,365,889,722.0,1013
AUT,Austria,2002-11-24,2002-11-24,Schuessel II,1,0,0,69,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,365,889,722.0,973
AUT,Austria,2002-11-24,2003-02-28,Schuessel III,0,1,0,18,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,365,257,889.0,50
AUT,Austria,2002-11-24,2003-02-28,Schuessel III,0,0,0,17,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,365,257,889.0,1429
AUT,Austria,2002-11-24,2003-02-28,Schuessel III,0,1,1,79,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,365,257,889.0,1013
AUT,Austria,2002-11-24,2003-02-28,Schuessel III,0,0,0,69,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,365,257,889.0,973
AUT,Austria,2002-11-24,2005-04-05,Schuessel IV,0,1,0,12,183,BZO,Bündnis Zukunft Österreich,Alliance for the Future of Austria,8.83,59,365,888,257.0,1536
AUT,Austria,2002-11-24,2005-04-05,Schuessel IV,0,0,0,6,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,365,888,257.0,50
AUT,Austria,2002-11-24,2005-04-05,Schuessel IV,0,0,0,17,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,365,888,257.0,1429
AUT,Austria,2002-11-24,2005-04-05,Schuessel IV,0,1,1,79,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,365,888,257.0,1013
AUT,Austria,2002-11-24,2005-04-05,Schuessel IV,0,0,0,69,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,365,888,257.0,973
AUT,Austria,2006-10-01,2007-01-11,Gusenbauer,0,0,0,7,183,BZO,Bündnis Zukunft Österreich,Alliance for the Future of Austria,8.83,59,197,583,888.0,1536
AUT,Austria,2006-10-01,2007-01-11,Gusenbauer,0,0,0,21,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,197,583,888.0,50
AUT,Austria,2006-10-01,2007-01-11,Gusenbauer,0,0,0,21,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,197,583,888.0,1429
AUT,Austria,2006-10-01,2007-01-11,Gusenbauer,0,1,0,66,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,197,583,888.0,1013
AUT,Austria,2006-10-01,2007-01-11,Gusenbauer,0,1,1,68,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,197,583,888.0,973
AUT,Austria,2008-09-28,2008-12-02,Faymann I,0,0,0,21,183,BZO,Bündnis Zukunft Österreich,Alliance for the Future of Austria,8.83,59,607,268,583.0,1536
AUT,Austria,2008-09-28,2008-12-02,Faymann I,0,0,0,34,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,607,268,583.0,50
AUT,Austria,2008-09-28,2008-12-02,Faymann I,0,0,0,20,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,607,268,583.0,1429
AUT,Austria,2008-09-28,2008-12-02,Faymann I,0,1,0,51,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,607,268,583.0,1013
AUT,Austria,2008-09-28,2008-12-02,Faymann I,0,1,1,57,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,607,268,583.0,973
AUT,Austria,2013-09-29,2013-12-16,Faymann II,0,0,0,40,183,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,8.3494,59,802,1070,268.0,50
AUT,Austria,2013-09-29,2013-12-16,Faymann II,0,0,0,24,183,Gruene,Die Grünen – Die Grüne Alternative,The Greens -- The Green Alternative,2.4604,59,802,1070,268.0,1429
AUT,Austria,2013-09-29,2013-12-16,Faymann II,0,0,0,9,183,NEOS,NEOS – Das Neue Österreich,NEOS -- The New Austria,6.0,59,802,1070,268.0,2255
AUT,Austria,2013-09-29,2013-12-16,Faymann II,0,1,0,47,183,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,802,1070,268.0,1013
AUT,Austria,2013-09-29,2013-12-16,Faymann II,0,1,1,52,183,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,802,1070,268.0,973
AUT,Austria,2013-09-29,2013-12-16,Faymann II,0,0,0,11,183,TS,Team Stronach,Team Stronach,6.0,59,802,1070,268.0,2150
BEL,Belgium,1946-02-17,1946-03-13,Spaak II,0,1,1,66,202,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,19,168,204.0,167
BEL,Belgium,1946-02-17,1946-03-13,Spaak II,0,0,0,4,202,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists,3.3,64,19,168,204.0,1335
BEL,Belgium,1946-02-17,1946-03-13,Spaak II,0,0,0,23,202,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,19,168,204.0,708
BEL,Belgium,1946-02-17,1946-03-13,Spaak II,0,0,0,16,202,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.0,64,19,168,204.0,63
BEL,Belgium,1946-02-17,1946-03-13,Spaak II,0,0,0,92,202,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,6.2,64,19,168,204.0,1051
BEL,Belgium,1946-02-17,1946-03-13,Spaak II,0,0,0,1,202,UDB,Union Democratique Belge,Belgian Democratic Union,,64,19,168,204.0,1181
BEL,Belgium,1946-02-17,1946-03-31,Van Acker III,0,1,1,66,202,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,19,489,168.0,167
BEL,Belgium,1946-02-17,1946-03-31,Van Acker III,0,0,0,4,202,KLS,Kartel Liberale en Socialistische,Cartel of Liberals and Socialists,3.3,64,19,489,168.0,1335
BEL,Belgium,1946-02-17,1946-03-31,Van Acker III,0,1,0,23,202,KPB-PCB,Kommunistische Partij – Parti Communiste,Communist Party,1.4,64,19,489,168.0,708
BEL,Belgium,1946-02-17,1946-03-31,Van Acker III,0,1,0,16,202,LP-PL,Liberale Partij – Parti libéral,Liberal Party,6.0,64,19,489,168.0,63
BEL,Belgium,1946-02-17,1946-03-31,Van Acker III,0,0,0,92,202,PSC-CVP,Parti Social Chrétien – Christelijke Volkspartij,Francophone Christian Social Party and Flemish Christian People's Party,6.2,64,19,489,168.0,1051
BEL,Belgium,1946-02-17,1946-03-31,Van Acker III,0,0,0,1,202,UDB,Union Democratique Belge,Belgian Democratic Union,,64,19,489,168.0,1181
BEL,Belgium,1946-02-17,1946-08-03,Huysmans,0,1,1,66,202,BSP-PSB,Belgische Socialistische Partij – Parti Socialiste Belge,Belgian Socialist Party,2.5,64,19,540,489.0,167
